event_id,region,year,split,duration_days,era5_precip_7d_total,era5_precip_7d_max,era5_precip_onset_hour,era5_precip_intensity,era5_window_mean_hourly_precip_mm,era5_soil_moist_mean,era5_runoff_total,era5_evap_total,era5_t2m_mean_c,era5_wind_speed_mean,emdat_total_deaths,emdat_total_affected,severity_score
307,east_africa_nile_headwaters,2021,test,4.159735240648361,595.2442983446472,144.3109137317479,35.12979103252631,5.962361623884153,3.543120823480043,0.31004323991887517,1.509648183385234,3.400877042608332,23.77988759081819,4.28632712427397,6.039766416976485,10088.278922830958,30.071141428401408
308,east_africa_nile_headwaters,2022,test,4.668811066126108,261.98309326368485,37.43611404052571,64.15392080036267,2.3380603894039336,1.5594231741886002,0.31816113487004827,0.37830738274409664,4.9417136557129275,31.51193732209967,2.4921868995422414,112.64040169127327,64905.32723135245,71.5265277376595
309,east_africa_nile_headwaters,2022,test,6.742833294291824,222.46309263345083,38.2067111078746,34.79167069391756,1.3746885206610029,1.324185075199112,0.3197108353348321,0.25001650601695175,4.5287511495568795,22.615132195896713,3.502959127205261,1.6838027991592366,38567.85388681291,25.582121180528365
310,east_africa_nile_headwaters,2022,test,3.8129372216636526,333.857576512153,52.20357979904889,42.26036720682352,3.648298292360434,1.987247479239006,0.2653125675206819,1.2929581484872854,3.303301247675038,24.823276716199548,2.5551503598568095,22.415970809948718,150292.44719290847,60.888512680879266
311,east_africa_nile_headwaters,2022,test,5.697947387398048,578.9317307925811,96.34259994662399,57.35012020478716,4.233481604804041,3.446022207098697,0.2670313532149724,1.365448727729652,4.792519551510911,25.03800254332838,3.081027300491466,50.32246501786356,74158.64358099714,66.25897744411638
312,east_africa_nile_headwaters,2023,test,4.786407632832905,357.98887431923754,97.30523311287553,53.37769233192179,3.116367062912802,2.130886156662128,0.2986763576018998,0.7686315890950577,3.8094428716871547,29.48234249365224,4.082304103425908,78.5990938330168,326367.936749649,80.44574666115193
313,east_africa_nile_headwaters,2023,test,3.1598912289364773,187.45693121939348,34.18187381501806,24.392314789510465,2.4718273198611245,1.115815066782104,0.19137917963991963,0.3918029776234743,3.417610460671741,24.920090842019345,5.03888084018012,4.075903213675699,20417.768298530616,27.60885193928756
314,east_africa_nile_headwaters,2023,test,7.400883608812151,219.1469833169652,49.20331559140428,46.14130274984671,1.2337883944021522,1.30444632926765,0.2366476120575809,0.391273883203106,4.705972057720741,30.016558041593655,3.1654871716470536,390.63065526104657,10878.285410713761,72.03491325785295
315,east_africa_nile_headwaters,2023,test,4.120202084442394,354.3893146263528,52.49705760682083,41.879153858625074,3.5838585438614667,2.109460206109243,0.3050767493680596,0.8309620889949298,4.779485213967733,25.724638289409754,2.6611463666659128,27.193244677195292,554.0918439812577,29.200973663959406
316,east_africa_nile_headwaters,2023,test,5.361068081303745,444.91535822010667,124.86861254397519,53.89045923043453,3.457919139375961,2.6483057036911113,0.2606446643497522,1.9780991863235662,4.345158389083542,28.969142884323603,2.4599461547125254,39.351331177561434,166.0625610346592,31.807576291091983
317,east_africa_nile_headwaters,2023,test,1.0,233.00089706517238,62.84259613036629,29.010444297661632,9.708370711048849,1.386910101578407,0.28715105292016424,0.5278968877029502,4.086301532466527,23.511342519146194,3.676139072462445,99.10943700074205,633588.8787004034,86.54699251920853
318,east_africa_nile_headwaters,2023,test,8.334165273462032,216.7645411166008,59.724721698932186,30.43092503893668,1.083714515311803,1.2902651256940525,0.3424362495766175,0.22944986945579207,4.028653917223887,24.07861725653836,1.7747745128235934,26.002836603609936,840695.490337242,73.8491823364088
319,east_africa_nile_headwaters,2023,test,6.442124832441175,408.5963810525257,88.47776216735586,28.78769138453135,2.6427381730928854,2.4321213157888435,0.25909771291433054,0.7329009791807749,3.735448843390539,24.066694748771074,3.1132320964710667,1.599990603140839,28067.15000534055,24.87282061147128
320,east_africa_nile_headwaters,2023,test,8.43312066837031,138.70311525178127,18.004356881079847,6.0,0.6853093529777584,0.8256137812606028,0.3135694270104258,0.43133436006975123,3.6622435933824224,24.80642454890671,4.062917134022874,88.39610290360902,268.7603628369701,37.705601672838434
321,east_africa_nile_headwaters,2023,test,2.5675601566698574,617.531212085904,129.1585770895518,33.40995797821703,10.021368770427793,3.6757810243208575,0.3183921890089511,1.4613969731257668,4.229539365109623,25.15035022360391,2.5520282531993086,17.91984144778435,132707.1546117542,59.6524100933707
322,east_africa_nile_headwaters,2023,test,1.0,586.2658570479794,110.00165290986263,38.94478034007894,24.427744043665808,3.4896777205236864,0.322921263119161,0.8560886855684889,3.9877355375145056,26.21016666712338,3.4608318621028413,79.12454325265885,3590.136000585646,50.52770585830647
323,east_africa_nile_headwaters,2024,test,7.28847603664856,272.56079385483656,64.18166432504292,25.680592726743516,1.5581720632470712,1.6223856777073604,0.2718284333434026,0.7459563708971633,4.182743084927071,33.826419509203305,3.344013011599682,36.87740627507566,137931.6306850143,64.96037662058552
324,east_africa_nile_headwaters,2024,test,6.239601427134986,138.1357954870527,40.981799452717,29.288751186332775,0.9224400328302166,0.8222368778991231,0.25995009830557525,0.20924266456343452,3.6511752123840764,27.465125492017492,2.285112637538554,19.907898271926744,17402.898429338802,41.364892125386454
325,east_africa_nile_headwaters,2024,test,9.643374460558832,145.80921713540008,42.00527315270781,36.80253792803311,0.6300060287150012,0.8679120067583338,0.24421137660746076,0.21280958236043435,3.897797144905276,27.039884616103063,2.7132869047691366,6.057372506095584,167294.59262116152,45.844051579254206
326,east_africa_nile_headwaters,2024,test,11.138627415894458,319.71200549271595,80.4135727706049,45.941641546276884,1.195958268896524,1.903047651742357,0.26789123614172683,0.8382329103081133,3.744992064562972,22.561625295794144,3.0001548937480584,37.73582055631236,559655.9002197084,76.05943679900288
327,east_africa_nile_headwaters,2024,test,3.950290277858506,259.9043967327146,37.18656767682006,13.335301958189952,2.741406099840798,1.5470499805518725,0.2643195727451015,0.5241066262378556,3.8604100442385123,23.31276315416963,1.7831396176047036,49.598356608315946,3572.427084752456,42.720055002689676
328,east_africa_nile_headwaters,2024,test,5.098372044937681,125.02442198728471,30.156594974893842,27.02595527759336,1.0217675113194957,0.7441929880195518,0.31891759175544054,0.21242512638854213,4.401975021148663,27.3530201955343,2.8262493780343276,9.501387192386304,488934.9422638031,57.770887565082084
329,east_africa_nile_headwaters,2024,test,6.722713643497957,281.2312920919314,69.57946138017336,32.07079711296789,1.7430417425504665,1.6739957862614963,0.2875411615018282,0.398592155067005,3.7655844345293117,22.654552116403554,4.387198958560552,27.883640612398263,3180.6668310788214,36.06737762243359
330,east_africa_nile_headwaters,2024,test,1.3194101541499812,202.38008110806095,27.59225282467052,19.905738183495554,6.391116024823311,1.2046433399289342,0.2700777404958164,0.7884014608706165,3.822903052840471,28.30770416770399,2.592166544506341,5.806180848838842,9087.657570247206,25.51470014460964
331,east_africa_nile_headwaters,2024,test,6.60539905308292,550.5142631824551,81.38832512306945,41.38802482387049,3.4726280902836795,3.2768706141812807,0.29136136406989444,1.6551474197754712,3.0831113744458194,29.77103695546726,2.1150847952991607,66.9218513664045,375523.77670839883,81.15161651250656
332,east_africa_nile_headwaters,2024,test,10.603780467718675,303.9436137288654,40.5294711943547,21.86720989551653,1.1943209572526503,1.809188176957532,0.20869733996721876,0.4500071244536479,2.946776528181917,27.414320913199816,3.0329424775119147,82.4263685748461,5678.150547238924,51.582520131878915
333,east_africa_nile_headwaters,2024,test,11.320238269380328,482.79615925340295,137.62772628187435,9.865211231921883,1.7770391538463295,2.8737866622226367,0.2952153305654619,1.4521462965443068,4.9780919833109065,24.600185278964652,2.324873665151646,32.376996518807324,24989.76589165569,52.985447513773266
334,east_africa_nile_headwaters,2024,test,4.219376740932972,553.5058301671633,68.05141751385784,36.33606827402758,5.465912228196115,3.2946775605188288,0.3304854732237474,1.2031974105805219,4.189022434460661,25.22358335799576,3.1701956425843116,101.92591968230359,277.03400354075285,43.63112054111863
335,east_africa_nile_headwaters,2024,test,3.437643070402057,284.7278652382691,51.053598197040856,39.5759489678043,3.451103214798564,1.6948087216563636,0.2858131381603698,0.8236056659944853,5.244818468225035,23.199584129832253,2.7382612660072474,72.52845428584443,28035.082749970552,60.8677117294574
336,southern_africa_limpopo_zambezi,2000,train,4.996943696067643,183.80827328696319,37.11918955422696,53.363073703601046,1.5326724733061292,1.0940968648033522,0.24836829215707126,0.2898909448845666,3.0052647401066133,17.8565636048131,2.2226907255344575,9.231418421297322,19.418208379776278,12.770431960474655
337,southern_africa_limpopo_zambezi,2000,train,3.7112169526229284,205.7424507204353,59.69741451925441,14.6837790247469,2.3099167261813474,1.2246574447644958,0.23354593872863424,0.31044096515648756,3.8298652833216216,28.323276923462814,4.086728970432281,33.61815375967544,4235.358317109769,38.79066155577267
338,southern_africa_limpopo_zambezi,2000,train,3.7940260777614263,442.5131091319939,75.18308902131332,29.525750116684343,4.8597573753926335,2.634006601976154,0.20000711948221575,0.8087960611777366,3.591073803813553,22.77068777895707,3.3657950987122285,2.0369956928535506,4626.351932232748,14.68963373010014
339,southern_africa_limpopo_zambezi,2000,train,3.3901219481194835,416.40528978854485,119.6765884934984,25.70040153528365,5.117875012573009,2.478602915408005,0.1747983674336976,0.4367508376286302,1.9241335716330483,22.712514304009982,2.1157456445102594,1.9166430670752947,16295.755359882136,22.364397032017994
340,southern_africa_limpopo_zambezi,2000,train,7.438031601660355,173.2610060346108,35.53641233812471,38.910968760285414,0.9705805206802216,1.0313155121107787,0.26114371767155464,0.37040155626820415,2.019969138122777,24.654571138386853,3.033373687658899,46.47325827370236,6402.344934053323,44.36726186009298
341,southern_africa_limpopo_zambezi,2000,train,7.023190729315308,307.4870843122635,45.101997782949,48.588082944675705,1.8242366383225583,1.8302802637634732,0.14070791432321944,0.39344940959422925,2.609691032657159,28.826696639450006,4.255723196679654,4.191223242743584,11068.798974183095,25.12247533396766
342,southern_africa_limpopo_zambezi,2000,train,4.846162029531051,226.13495776755815,40.71363979140224,40.69262823569403,1.94427876112375,1.3460414152830842,0.2009583684685803,0.45936108124569874,2.023997755032305,27.73695130700054,2.470728376170891,3.3033353912945316,23333.141329485632,27.278161470480235
343,southern_africa_limpopo_zambezi,2000,train,7.345210138934787,217.36136866366715,43.56195861819421,34.78668573523919,1.233010836042995,1.2938176706170663,0.23841301925852418,0.27367694662151104,2.5701735557085286,29.360614172741887,2.8341999050141937,15.763436627527836,2673.2574289663726,28.26286944367931
344,southern_africa_limpopo_zambezi,2001,train,3.547323982378893,219.94143840665438,44.769492049382606,25.699125263709927,2.5834196836263,1.309175228611038,0.2396483988865867,0.2020002007184672,1.8484333324211828,24.931860939834323,2.8006573818483,4.389320881447364,632.6715526467458,9.665805477128176
345,southern_africa_limpopo_zambezi,2001,train,5.339520815477184,355.5934046831346,87.21532245100816,34.77174391549055,2.7748542189123686,2.1166274088281822,0.21504518809586795,0.3459747240460566,3.0137817530286193,27.412586058827507,3.020885519326229,47.31306467436235,56054.95162937169,61.91737811582026
346,southern_africa_limpopo_zambezi,2001,train,3.059102969566318,287.4431864217594,48.492856027709244,43.93006265169467,3.91513445392062,1.7109713477485677,0.1833007906641322,0.42352386761926125,2.5407429356544946,27.320026153800875,1.9704454726116194,7.550796505701414,2843.0469878998733,21.97411838903423
347,southern_africa_limpopo_zambezi,2002,train,2.5230967690309534,467.1117869921765,119.31707060347226,55.40586493077127,7.713929708748024,2.7804273035248603,0.17571610025060821,0.4384100145929574,2.8836856864885774,22.306108070917666,3.5466960496036997,39.165111216765865,130340.93288879408,66.94569168286371
348,southern_africa_limpopo_zambezi,2002,train,1.3317621407426001,241.52065794276427,56.258566658493876,55.446208355402824,7.556425009952434,1.4376229639450255,0.13015694269220152,0.3671318889367033,4.060308139198704,21.052346127271004,3.49731798247693,2.148749525488165,15144.608602861454,20.963154728701873
349,southern_africa_limpopo_zambezi,2002,train,4.079972023777244,302.65606905556547,48.91486408094677,40.784067707966365,3.0908715722778215,1.801524220568842,0.2478767686255971,0.3822148126363671,3.7319413898415794,18.908322529224368,4.616275819572569,77.05662123830265,92239.83947915323,70.37596627470474
350,southern_africa_limpopo_zambezi,2002,train,3.543185443391368,285.5106726859857,41.439643509807816,61.99669282732048,3.3575092861061733,1.699468289797534,0.23872227410999014,0.5428095376042605,2.3635967667068014,24.714528845789182,2.931621783943218,16.39594962742741,3518.5991266973806,31.052212655321647
351,southern_africa_limpopo_zambezi,2002,train,9.729279072099331,153.82929555954348,43.344978012976824,61.70272923854036,0.6587902283560078,0.9156505688068064,0.12401417986591885,0.568743908946846,2.193211903138297,25.718746668946,2.791682851759585,50.37445653099739,12111.319828009275,49.14668049558425
352,southern_africa_limpopo_zambezi,2002,train,1.8135402693428149,435.7796579634511,72.41703665954213,39.63715547680566,10.012176765756065,2.5939265354967325,0.1348826889447119,0.35601429676017504,2.474789211738134,26.462772357525164,2.948631344969087,232.65147670800712,418860.96052156435,94.91378116680151
353,southern_africa_limpopo_zambezi,2003,train,2.606622727000144,285.8623966601286,42.11842742642951,32.872318865091366,4.569488737589514,1.7015618848817178,0.1448646321380955,0.33128218593077435,3.305932550612017,22.76353753144207,1.9505606835288345,178.0554606111953,371226.23324831715,89.69291197664076
354,southern_africa_limpopo_zambezi,2003,train,6.299417415082839,239.53818155998377,70.280348978656,43.959443449813605,1.5843937474443537,1.4258225092856176,0.13038183239347512,0.3509526923948563,3.3993150822612614,23.61000104389175,4.189061838481935,18.040066277154768,9303.71213115452,37.62198662077809
355,southern_africa_limpopo_zambezi,2003,train,3.8923402465390815,189.72864226165555,41.38805324685729,37.76592840611357,2.031004381301144,1.1293371563193784,0.23256530495620184,0.5088059059922213,3.7977346364198628,28.464230911182405,2.8447489684304896,1.5412990920766603,970.7344240679307,2.26046407415081
356,southern_africa_limpopo_zambezi,2004,train,1.1838592603555802,275.1172040877042,60.009527341819634,33.5459102677934,9.682921966201134,1.6376024052839535,0.229243083761568,0.7181098320546342,2.3483256404706623,25.423534022364635,1.650850248911175,12.290751159541822,14886.309033623535,37.26377427532059
357,southern_africa_limpopo_zambezi,2004,train,1.4888638261464737,254.64428584870691,56.38965326386072,38.20456375084561,7.126359302106942,1.5157397967184936,0.1753007984601142,0.4049096993924322,3.3494796160159046,29.49730762325359,2.699877842864657,27.356957852327533,173.50267911739792,26.132666450479686
358,southern_africa_limpopo_zambezi,2004,train,4.068287702379636,257.27660898606456,62.010594169182646,36.884041502525164,2.634980486134841,1.531408386821813,0.23643914398412727,0.25608987404055034,3.5271628216158586,29.522898709988176,2.810435637066361,9.583216521032565,98004.68048419588,48.08728174454756
359,southern_africa_limpopo_zambezi,2005,train,6.766124980311902,504.87165881341787,107.4506931306925,50.46987572437049,3.109064520451116,3.0051884453179634,0.1729099273309442,0.3137095486986834,2.500334895617495,21.674931680592145,1.811779885620968,1.188796563115536,9638.512916781823,16.21219889594522
360,southern_africa_limpopo_zambezi,2005,train,6.5422732836084485,373.6076575703371,78.70091508203592,17.777087972860333,2.379445959724763,2.22385510458534,0.23644860940182308,0.5432585542874366,2.598624587736234,24.58268282693812,3.1310629368740193,7.079037619573903,8719.064185373105,29.065277527688238
361,southern_africa_limpopo_zambezi,2005,train,3.133907679774068,170.69576351221917,28.042105442761837,46.30423293349918,2.2694744729010483,1.016046211382257,0.2397500514042016,0.2889275073548271,3.576784874217503,20.007470668488082,3.7651739411040714,10.538442055689371,31502.866021145244,39.562940777752054
362,southern_africa_limpopo_zambezi,2005,train,4.738352691399581,270.0419719907879,40.05598781597908,49.550501173166495,2.374611930718486,1.6073926904213565,0.2523940990853952,0.2546106195892235,2.825635190966061,19.9384149695925,2.482454153347194,24.61018375015397,20338.978104043013,46.68818990214444
363,southern_africa_limpopo_zambezi,2005,train,4.5066926415527995,555.310518390825,85.71711587068641,32.72965971875324,5.134128307962911,3.305419752326339,0.16426699992852012,0.6149712053072143,3.446036964853809,26.524996863024175,3.4052619876345496,66.85684651251354,12194.36360310486,56.323330653375976
364,southern_africa_limpopo_zambezi,2006,train,5.205004749000027,119.70304111030612,23.167716333998456,33.30718687865615,0.9582367266595928,0.7125181018470602,0.22123707268144358,0.23568123879354097,3.2278338916008917,22.882397439544327,1.5444321257936067,9.484306518987632,2712.4927413161276,21.436922462352705
365,southern_africa_limpopo_zambezi,2006,train,1.6476468907087218,291.6102707664754,59.27053314718644,27.014937201762415,7.374412574150967,1.7357754212290204,0.1594560610982198,0.5954020553872941,2.19193300592307,25.532077868524677,1.9125450050193193,40.134637002548665,62199.991677207596,60.25040769515163
366,southern_africa_limpopo_zambezi,2006,train,3.8955299981193723,325.3428619444558,94.4193153319743,33.24595696173875,3.479873749544565,1.9365646544312847,0.21915673764567345,0.6283269441644417,2.900392361811373,28.955753116260773,1.5586703336170598,2.9023816910142224,369.2710186415753,5.992924478074507
367,southern_africa_limpopo_zambezi,2006,train,4.492814031210439,126.49427209272356,18.624117975006364,27.03756653533851,1.1731165888275512,0.7529420957900212,0.13467702851336127,0.21503627799992361,2.7961914751132255,23.278230493221987,2.4738223831275556,10.49911955290354,153080.49968077432,50.23434624794666
368,southern_africa_limpopo_zambezi,2006,train,7.649225652374776,389.6935756382872,103.90076455229928,27.383857667651508,2.122728895207969,2.3196046168945665,0.2529190272956791,0.9743099764362299,3.4342455133193184,26.22600100913655,3.6731078107562958,93.32360456382328,3185.0011704051217,50.2871229053426
369,southern_africa_limpopo_zambezi,2007,train,4.517703178560426,371.3378570288138,61.62196562467851,13.321138011387347,3.424840034414173,2.2103443870762725,0.22600285174713308,0.46570288781903457,2.982593859300315,20.08028987490789,2.9762195844766075,10.11928465081051,50.83249335670495,16.10427983233296
370,southern_africa_limpopo_zambezi,2007,train,3.7430331903432026,233.06017728614577,29.593452717349816,44.74284446332567,2.594377401009815,1.387262960036582,0.2252631359097243,0.31300379287038643,2.43316120335526,23.590252609270458,3.8276151657470012,31.59781311905667,6684.944741971543,41.34398400875402
371,southern_africa_limpopo_zambezi,2007,train,6.413732686206867,218.00900007344393,65.10919236524278,54.48957431596848,1.4162904475156222,1.2976726194847852,0.17667261013615584,0.2535963706619919,2.524936033709316,26.409377970202183,3.408188160847234,17.540670878162192,1263.9560776610356,25.804208468823617
372,southern_africa_limpopo_zambezi,2007,train,2.8122042024324845,169.86412982834523,42.723349674380444,33.84906629296026,2.516770322033886,1.0110960108830074,0.2050964851789247,0.442490780668258,2.59962770174,29.496286189637544,3.8568539152740193,24.986256388483756,466620.7789216908,68.34768450850503
373,southern_africa_limpopo_zambezi,2007,train,4.405826391592996,121.37669059162648,20.37759506871475,45.11958868553015,1.1478804788211068,0.7224803011406339,0.20382023779583835,0.13969909665015204,3.867688304285184,25.788743784397393,4.13189332621818,45.17795199078635,4402.017240401972,40.743396867621115
374,southern_africa_limpopo_zambezi,2007,train,4.081259007688562,96.0169162470253,11.793777328163216,20.530592184233267,0.9802624229653757,0.5715292633751506,0.2110972440311901,0.11173838979433026,3.1437467767745724,21.884364752058538,4.025076372846376,19.931500444635237,40299.29941174405,46.431228956251545
375,southern_africa_limpopo_zambezi,2007,train,3.4134998373246246,204.18521107277428,46.36245551309072,27.823936318232242,2.492373673203482,1.215388161147466,0.19679171169557974,0.24743586670752002,2.1476173663322156,25.100463845355623,3.416657463576394,11.226297574430896,432556.02795258915,59.939159187582284
376,southern_africa_limpopo_zambezi,2008,train,1.0518714498927988,263.063438345038,76.41715005550425,45.37639332828148,10.420452612177087,1.5658537996728452,0.2290502199924112,0.4485116797723581,2.3239630910047167,17.811791204791668,2.595179544131956,143.80443011446343,26335.410101359234,67.70965713151064
377,southern_africa_limpopo_zambezi,2008,train,5.563111524827507,300.60490929222476,63.78428229030367,6.0,2.2514746465074795,1.7893149362632426,0.22318176461549652,0.4314705553539806,1.8445603938784876,26.397093943819726,0.9055335424808069,30.982972131443343,3896.9899187126002,38.584304272532464
378,southern_africa_limpopo_zambezi,2008,train,2.836822742232852,207.93693602011663,58.565829240477036,46.58287336911675,3.054134779679171,1.237719857262599,0.27469483700869424,0.44388710256894176,3.7577868431560812,20.631128718266336,2.554985715261749,17.92885112005682,3694.9806339724873,31.300576741180393
379,southern_africa_limpopo_zambezi,2008,train,6.958731216770353,235.8313911696705,36.99158311773621,58.918323353537616,1.4120832748535828,1.4037582807718483,0.21524976217187117,0.2978200343159112,3.0683397176396863,26.640748591402428,2.7971500567341936,256.7206421780431,157035.26916465248,86.79341270552908
380,southern_africa_limpopo_zambezi,2008,train,4.650531856650809,301.50620099586564,49.34045545157337,53.139000225219206,2.7013594922184025,1.7946797678325335,0.24989459055633922,0.24787533219138125,1.8603364727215665,23.81937961943168,2.7463267858258202,2.5311812852363493,69556.02599181519,33.86660975895254
381,southern_africa_limpopo_zambezi,2009,train,2.615856574983164,254.29144287367626,34.6112738277314,48.31550768363094,4.050480782369107,1.5136395409147396,0.20070026770675942,0.36428078498388156,2.6784141466459173,25.813116536970043,3.2912337021774603,3.400604930848273,10321.03534905069,22.213364904016355
382,southern_africa_limpopo_zambezi,2009,train,4.896868650471817,116.67489769985409,20.0147096115007,41.289479116004884,0.9927679130945953,0.6944934386896077,0.1332209863696316,0.0761041980009837,2.4276953459303074,23.424267062906274,1.8112999540744146,3.3149431248704273,18235.722930052263,23.693648730399712
383,southern_africa_limpopo_zambezi,2009,train,7.876542284691201,115.20080811448618,29.172810404379412,50.96013149820224,0.6094087351966916,0.6857190959195606,0.22742156605390332,0.1527940935707238,2.9758864066748782,24.095823069825272,4.4898633830847,23.519142657960888,10609.736754786976,39.23936834646593
384,southern_africa_limpopo_zambezi,2009,train,5.043263863201894,206.37857344323376,59.22657305176651,16.18737682971798,1.705067880652582,1.228443889543058,0.26020110360367243,0.23830895444925065,2.6764996993768304,22.634960626931434,3.1364348870844605,132.11446096025392,6744.084791686512,56.68152085297747
385,southern_africa_limpopo_zambezi,2010,train,9.148036136774387,366.29786697496706,50.877578088105366,46.92421569214475,1.668381158072088,2.180344446279566,0.14417844500950927,0.34368109003325,3.0085515342643547,16.821949411255105,3.181735799727013,7.046384780866712,23428.547693488952,35.78930018076425
386,southern_africa_limpopo_zambezi,2010,train,5.281887310323517,289.0933964575897,59.659464289472645,56.27848344937489,2.2805405488658765,1.720794026533272,0.14396522874833137,0.3049298257053897,2.701629837919211,30.160500034675454,2.108369813251908,6.0426142009701485,5000000.0,73.00383312295513
387,southern_africa_limpopo_zambezi,2010,train,1.0,95.84594296971761,18.19013618285182,33.109568422979905,3.993580957071567,0.5705115652959382,0.2601646705404032,0.12903551968262417,3.30334794991476,26.130411097532825,2.6166221422948106,6.890526840131843,82657.84384827115,40.81047406260548
388,southern_africa_limpopo_zambezi,2010,train,3.111201844385801,301.491154905484,65.40809070994007,61.40749580106765,4.037710210626056,1.794590207770738,0.1762408979489089,1.0197867109190026,4.3478936267413,25.315920407759315,3.3860246758225445,9.170549784026896,12640.57194081503,33.447071006210884
389,southern_africa_limpopo_zambezi,2010,train,7.238040129367022,294.7980803191287,56.66639840569838,26.26721494473577,1.6970413436633645,1.7547504780900518,0.2169540884387891,0.3911297879951825,2.6463894395532126,28.40305205409171,3.9628128763779378,62.197321917081624,4427.3400893401795,46.85927746278263
390,southern_africa_limpopo_zambezi,2011,train,2.9813053358070043,122.49285891647192,18.406959919650216,23.47217173948899,1.7119578663143222,0.7291241602170947,0.1497952361984256,0.18537975527511197,3.705780497727535,19.11638329496879,2.64105007467287,36.6598044798734,281867.4602056291,67.84744957246525
391,southern_africa_limpopo_zambezi,2011,train,4.302628593059511,417.7472501663462,67.48040031046392,40.409686431053714,4.045465474681051,2.4865907747996796,0.2687224955049588,0.2549654829584093,2.7564675767382454,27.76060446122163,2.99570874874187,33.72053505184411,19811.798064837665,51.294280966489346
392,southern_africa_limpopo_zambezi,2012,train,3.8511542897717312,373.0110311469349,107.0759994196795,22.259419196238394,4.035705954203714,2.2203037568269934,0.23100350716625598,0.4145416733677187,2.905833173294146,25.797723490462555,2.7091015246547894,75.44804575135282,5645.639134779102,51.23567756428713
393,southern_africa_limpopo_zambezi,2012,train,1.0,256.3351234408693,70.55966596863624,35.1224990583117,10.680630143369555,1.5258043061956508,0.18270760187015728,0.4496529257610692,3.1439160049756123,28.184141536015062,3.2148396640824717,50.39531110112807,21726.28339867791,54.73977008375793
394,southern_africa_limpopo_zambezi,2012,train,2.4575082718454713,296.60755837463915,64.8244012321785,27.90794951658439,5.028934554238229,1.7655211808014235,0.12465057197414531,0.3113104734970408,3.3282591315790535,25.412532069239052,2.575052620071858,14.650756147111531,1432.0520872679097,25.404101827552953
395,southern_africa_limpopo_zambezi,2013,train,4.536706960348542,278.78640392161867,78.3372419423808,46.053664790315864,2.56046957957107,1.6594428804858254,0.15773700619646214,0.31400722607522924,3.0960390828050257,28.058686962335933,1.6589365553243038,25.939882983763336,10420.017116725216,42.71582042701379
396,southern_africa_limpopo_zambezi,2013,train,5.436838954087935,289.76677743203743,74.81894106210686,26.359326052096954,2.2207050509113935,1.7248022466192705,0.19920378415651585,0.6208747447187373,2.8093624582607015,23.771443924778968,3.729699568488291,13.774910395969938,3308.645946125383,28.92994095343567
397,southern_africa_limpopo_zambezi,2013,train,5.886270403908478,215.72933264539796,53.06682039342617,30.105938858472392,1.527065794936934,1.2841031705083212,0.12357106999112742,0.49241846048265175,3.0873040859642544,27.729174547705565,3.266152923951918,1.8908726127439501,424.51079667730505,1.669030757993917
398,southern_africa_limpopo_zambezi,2013,train,6.05330924810737,265.52130825372194,61.09827747857347,27.2918224941455,1.8276594488154,1.5804839777007258,0.2477260985340573,0.3463507303932055,3.1257741412321693,22.464126394077898,1.956108642699681,28.27647539557201,14133.643933056694,45.57575582314722
399,southern_africa_limpopo_zambezi,2013,train,4.556043370418672,154.10448833602797,24.787474175151996,64.25764812455756,1.4093413572453433,0.9172886210477855,0.14400809736056697,0.1308836160706417,3.940594005690582,22.464234351469962,2.448559406068228,2.123153256391251,313916.9862695249,41.57701224666407
400,southern_africa_limpopo_zambezi,2014,train,6.318416492027359,134.2556092522762,29.109761151145086,16.98792033450225,0.8853458340239815,0.7991405312635488,0.1990367727985062,0.10704594301060408,2.957281558368097,26.677157445068016,3.3501705824717054,41.479662466897935,15766.669394807179,48.48134080550234
401,southern_africa_limpopo_zambezi,2014,train,3.1817968478911167,304.8033904451063,77.94928214214256,43.08183968661068,3.991499732914659,1.814305895506585,0.1792887972410116,0.28616700157970665,3.228909904293012,24.36380198091448,2.9064184924365772,7.613514377642067,634.2891050231743,15.901619971020919
402,southern_africa_limpopo_zambezi,2014,train,1.0,374.19084530198705,96.4047647765809,19.187043155391397,15.591285220916127,2.2273264601308753,0.18085180985011118,0.32047979995317283,2.8572790909355423,24.02504482709639,4.244215717322452,1.4425709918109355,2385.448444927447,7.947185380249485
403,southern_africa_limpopo_zambezi,2014,train,3.729103772885444,212.60341961133773,61.05268534400684,44.731943622803286,2.3754972660052065,1.2654965453055818,0.25784385693214207,0.26939652074378156,2.6003954608691866,29.04488465921572,2.0434113566175975,34.30603796218696,1817.158886950147,34.512871973382246
404,southern_africa_limpopo_zambezi,2014,train,4.336684051443479,358.00922136829655,82.39688154469764,13.951063132194616,3.439736608291882,2.131007270049384,0.16483418091156993,0.27883091404364724,2.0917697664789165,21.840440850455156,2.865758234335919,33.44568661413573,13618.632655226782,48.080401804955876
405,southern_africa_limpopo_zambezi,2015,train,3.3719202443272467,242.28720220771083,35.87024972568318,16.622284470025434,2.993932050727412,1.4421857274268501,0.21021056885624986,0.3352300523103516,3.282605871699164,20.28283167570494,2.6311019187950495,5.330060299231327,741.399564941407,12.228027313919922
406,southern_africa_limpopo_zambezi,2015,train,6.091215058313443,136.25314356909013,16.502789829658603,6.308379322011749,0.9320331429819328,0.8110306164826794,0.17130326069506593,0.14940107672490469,3.15656488478705,22.229142647381202,2.4559472711069104,16.14347955939752,294470.0136096817,59.702722311925164
